selection_unit_id,spec,selection_protocol_name,train_window_mode,rolling_train_months,refit_every,rebalance_every,model_id,stage2_model_label,covariance_model_label,covariance_model_kind,mean_model_kind,cross_policy_label,selection_eval_mode,ppgdpo_lite_blocks_valid,ppgdpo_lite_score_mean,ppgdpo_lite_score_q10,ppgdpo_lite_ce_mean,ppgdpo_lite_predictive_static_ce_mean,ppgdpo_lite_myopic_ce_mean,ppgdpo_lite_equal_weight_ce_mean,ppgdpo_lite_min_variance_ce_mean,ppgdpo_lite_risk_parity_ce_mean,ppgdpo_lite_ce_delta_predictive_static_mean,ppgdpo_lite_ce_delta_myopic_mean,ppgdpo_lite_ce_delta_zero_mean,ppgdpo_lite_ce_delta_equal_weight_mean,ppgdpo_lite_ce_delta_min_variance_mean,ppgdpo_lite_ce_delta_risk_parity_mean,ppgdpo_lite_sharpe_mean,ppgdpo_lite_train_objective_mean,assigned_device,stage2_rank_myopic_ce,stage2_rank_ce_gain,stage2_rank_ppgdpo_score,stage2_rank_ppgdpo_q10,stage2_rank_hedging_gain,stage2_real_ppgdpo_score,stage2_mean_first_score,stage2_sort_score,diagnostic_rank,selected_stage2_model,selected_stage2_model_rank,kind,factor_dim,state_dim,horizon,latent_k,feature_blocks,provided_source,residual_base,residual_k,stage1_engine,legacy_spec,r2_oos_ret_mean,r2_oos_ret_median,r2_roll_ret_q10,r2_roll_ret_min,r2_oos_state_mean,r2_oos_state_median,r2_roll_state_q10,r2_roll_state_min,train_obs_mean,train_obs_min_mean,train_obs_max_mean,cross_mean_abs_rho,cross_max_abs_rho,n_blocks,selection_split_mode,selection_val_months_requested,fail_return,fail_state,fail_cross,warn_cross,passes_guard,score_ret_mean_rank,score_ret_q10_rank,score_state_mean_rank,score_state_q10_rank,score_ret_mean_component,score_ret_q10_component,score_state_mean_component,score,stage1_mean_variant_label,cheap_rank,cheap_selected_for_rerank,recommended,official_selected_stage1,diagnostic_stage2,stage1_selected_rank,official_selected_model,official_oos_candidate,selection_role,selection_protocol,final_score,final_rank
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,1.0,0.08188871621325979,0.08188871621325979,0.0837215323014547,0.0720324043650047,0.0720324043650047,0.0429754365861768,0.005039295321805,0.0378165494478775,0.011689127936449994,0.011689127936449994,-0.0018328160881949107,0.040746095715277895,0.0786822369796497,0.0459049828535772,1.0731733168456092,,cuda:0,0.7535211267605634,0.028169014084507005,0.014084507042253502,0.014084507042253502,0.05633802816901412,0.024647887323943657,0.024647887323943657,0.024647887323943657,71.0,False,,pls,2,2,2.0,2.0,returns,,,,ported_legacy_v2,pls_H2_k2,0.04530791445315138,0.0414605120053011,-0.0028440520814641485,-0.029376634484264356,0.5821860685293003,0.5821860685293003,0.5193710348464198,0.46920263686039004,234.0,192.0,240.0,0.6374434350520934,0.8448145814569078,1,trailing_holdout,240,False,False,False,False,True,0.96,0.92,0.42000000000000004,0.45999999999999996,0.038511727285178675,-0.00042660781221962225,0.0,0.038085119472959054,baseline_mean,5,True,False,True,True,5.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.024647887323943657,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,1.0,0.08126154044438319,0.08126154044438319,0.0833143479021163,0.0717934426721651,0.0717934426721651,0.0429754365861768,0.005039295321805,0.0378165494478775,0.011520905229951195,0.011520905229951195,-0.002052807457733105,0.040338911315939495,0.0782750525803113,0.0454977984542388,1.0678344238157231,,cuda:0,0.6126760563380282,0.014084507042253502,0.0,0.0,0.0,0.0,0.0,0.0,72.0,False,,pls,2,2,1.0,2.0,returns,,,,ported_legacy_v2,pls_H1_k2,0.04599483683163494,0.042465320953960495,-0.0006814833690415023,-0.02672979464824226,0.5853276715012625,0.5853276715012625,0.5174663350017368,0.4730424408508606,234.0,192.0,240.0,0.6312442468279548,0.845405750264634,1,trailing_holdout,240,False,False,False,False,True,1.0,0.98,0.43999999999999995,0.42000000000000004,0.0390956113068897,-0.00010222250535622534,0.0,0.03899338880153347,baseline_mean,1,True,False,True,True,1.0,False,False,stage1_survivor_stage2_nonselected,stage1_spec_protocol_selection+stage2_protocol_covariance_selection,0.0,
pls_H6_k2__rolling240m_annual__baseline_mean,pls_H6_k2,rolling240m_annual,rolling,240,12,1,pls_H6_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns,,,,ported_legacy_v2,pls_H6_k2,0.04385078196245705,0.03993670790770243,-0.006463955690601603,-0.03280516629070261,0.5756889488522338,0.5756889488522338,0.5108803644236338,0.46516838631409063,234.0,192.0,240.0,0.516648714872923,0.9638346545075217,1,trailing_holdout,240,False,False,False,True,True,0.9,0.84,0.36,0.38,0.03727316466808849,-0.0009695933535902405,0.0,0.036303571314498254,baseline_mean,9,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.036303571314498254,
pls_H6_k2__rolling240m_annual__regime_mean,pls_H6_k2,rolling240m_annual,rolling,240,12,1,pls_H6_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,6.0,2.0,returns,,,,ported_legacy_v2,pls_H6_k2,0.04385078196245705,0.03993670790770243,-0.006463955690601603,-0.03280516629070261,0.5756889488522338,0.5756889488522338,0.5108803644236338,0.46516838631409063,234.0,192.0,240.0,0.516648714872923,0.9638346545075217,1,trailing_holdout,240,False,False,False,True,True,0.9,0.84,0.36,0.38,0.03727316466808849,-0.0009695933535902405,0.0,0.036303571314498254,regime_mean,10,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.036303571314498254,
pls_H3_k2__rolling240m_annual__baseline_mean,pls_H3_k2,rolling240m_annual,rolling,240,12,1,pls_H3_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,3.0,2.0,returns,,,,ported_legacy_v2,pls_H3_k2,0.042794079186349726,0.03898223382144317,-0.009086482835348804,-0.03529473595736975,0.5873548059643869,0.5873548059643869,0.525166785000602,0.470411989772691,234.0,192.0,240.0,0.5888717294339311,0.9270072833310674,1,trailing_holdout,240,False,False,False,False,True,0.88,0.8200000000000001,0.48,0.5,0.03637496730839727,-0.0013629724253023205,0.0,0.03501199488309495,baseline_mean,11,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.03501199488309495,
pls_H3_k2__rolling240m_annual__regime_mean,pls_H3_k2,rolling240m_annual,rolling,240,12,1,pls_H3_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,3.0,2.0,returns,,,,ported_legacy_v2,pls_H3_k2,0.042794079186349726,0.03898223382144317,-0.009086482835348804,-0.03529473595736975,0.5873548059643869,0.5873548059643869,0.525166785000602,0.470411989772691,234.0,192.0,240.0,0.5888717294339311,0.9270072833310674,1,trailing_holdout,240,False,False,False,False,True,0.88,0.8200000000000001,0.48,0.5,0.03637496730839727,-0.0013629724253023205,0.0,0.03501199488309495,regime_mean,12,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.03501199488309495,
pls_ret_ff5_curve_macro7_H2_k1__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H2_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H2_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,2.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.03464880490104075,0.03817862924197435,-0.005184250159817568,-0.02373012189700552,0.8003346438753816,0.8003346438753816,0.6788077147532117,0.547725984489041,234.0,192.0,240.0,0.5079118406791904,0.9142936132678277,1,trailing_holdout,240,False,False,False,False,True,0.78,0.86,0.64,0.62,0.029451484165884636,-0.0007776375239726351,0.0,0.028673846641912002,baseline_mean,13,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.028673846641912002,
pls_ret_ff5_curve_macro7_H2_k1__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H2_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H2_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,2.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.03464880490104075,0.03817862924197435,-0.005184250159817568,-0.02373012189700552,0.8003346438753816,0.8003346438753816,0.6788077147532117,0.547725984489041,234.0,192.0,240.0,0.5079118406791904,0.9142936132678277,1,trailing_holdout,240,False,False,False,False,True,0.78,0.86,0.64,0.62,0.029451484165884636,-0.0007776375239726351,0.0,0.028673846641912002,regime_mean,14,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.028673846641912002,
pls_H24_k3__rolling240m_annual__baseline_mean,pls_H24_k3,rolling240m_annual,rolling,240,12,1,pls_H24_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns,,,,ported_legacy_v2,pls_H24_k3,0.03819878530768835,0.03494332728355165,-0.030374823285799744,-0.04002516340640553,0.5463009630567851,0.5405144529782461,0.4809836379762558,0.4083945336203465,234.0,192.0,240.0,0.40778846266432595,0.9493870692400197,1,trailing_holdout,240,False,False,False,False,True,0.84,0.54,0.30000000000000004,0.28,0.0324689675115351,-0.004556223492869962,0.0,0.02791274401866514,baseline_mean,15,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02791274401866514,
pls_H24_k3__rolling240m_annual__regime_mean,pls_H24_k3,rolling240m_annual,rolling,240,12,1,pls_H24_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,24.0,3.0,returns,,,,ported_legacy_v2,pls_H24_k3,0.03819878530768835,0.03494332728355165,-0.030374823285799744,-0.04002516340640553,0.5463009630567851,0.5405144529782461,0.4809836379762558,0.4083945336203465,234.0,192.0,240.0,0.40778846266432595,0.9493870692400197,1,trailing_holdout,240,False,False,False,False,True,0.84,0.54,0.30000000000000004,0.28,0.0324689675115351,-0.004556223492869962,0.0,0.02791274401866514,regime_mean,16,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02791274401866514,
pls_ret_ff5_curve_macro7_H3_k1__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H3_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H3_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,3.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.03293697998832008,0.03835348214702716,-0.0017008221793394106,-0.01497135165457882,0.7916619405866238,0.7916619405866238,0.6000003050235725,0.38981358111724396,234.0,192.0,240.0,0.33518937098136264,0.8921259756300923,1,trailing_holdout,240,False,False,False,False,True,0.76,0.94,0.6,0.56,0.027996432990072064,-0.00025512332690091156,0.0,0.027741309663171152,baseline_mean,17,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.027741309663171152,
pls_ret_ff5_curve_macro7_H3_k1__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H3_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H3_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,3.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.03293697998832008,0.03835348214702716,-0.0017008221793394106,-0.01497135165457882,0.7916619405866238,0.7916619405866238,0.6000003050235725,0.38981358111724396,234.0,192.0,240.0,0.33518937098136264,0.8921259756300923,1,trailing_holdout,240,False,False,False,False,True,0.76,0.94,0.6,0.56,0.027996432990072064,-0.00025512332690091156,0.0,0.027741309663171152,regime_mean,18,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.027741309663171152,
pls_ret_ff5_curve_macro7_H1_k2__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H1_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H1_k2__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,1.0,2.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.04504835697440349,0.03785062446500198,-0.07766615493644431,-0.10911336417793009,0.7393635754881402,0.7393635754881402,0.5589010403316581,0.5219264593036945,234.0,192.0,240.0,0.633877476933917,0.8069823080849572,1,trailing_holdout,240,False,False,False,False,True,0.94,0.21999999999999997,0.54,0.54,0.03829110342824297,-0.011649923240466646,0.0,0.026641180187776323,baseline_mean,19,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.026641180187776323,
pls_ret_ff5_curve_macro7_H1_k2__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H1_k2,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H1_k2__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,2,2,1.0,2.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.04504835697440349,0.03785062446500198,-0.07766615493644431,-0.10911336417793009,0.7393635754881402,0.7393635754881402,0.5589010403316581,0.5219264593036945,234.0,192.0,240.0,0.633877476933917,0.8069823080849572,1,trailing_holdout,240,False,False,False,False,True,0.94,0.21999999999999997,0.54,0.54,0.03829110342824297,-0.011649923240466646,0.0,0.026641180187776323,regime_mean,20,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.026641180187776323,
pls_ret_ff5_curve_macro7_H1_k1__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H1_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H1_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,1.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.029173807485265792,0.03258627241426604,0.00042772230273631823,-0.008630399519463119,0.6884673243712661,0.6884673243712661,0.534134815732075,0.4527313848298308,234.0,192.0,240.0,0.6760339938725547,0.8186830703090167,1,trailing_holdout,240,False,False,False,False,True,0.62,1.0,0.52,0.52,0.02479773636247592,6.415834541044773e-05,0.0,0.02486189470788637,baseline_mean,21,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02486189470788637,
pls_ret_ff5_curve_macro7_H1_k1__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H1_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H1_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,1.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.029173807485265792,0.03258627241426604,0.00042772230273631823,-0.008630399519463119,0.6884673243712661,0.6884673243712661,0.534134815732075,0.4527313848298308,234.0,192.0,240.0,0.6760339938725547,0.8186830703090167,1,trailing_holdout,240,False,False,False,False,True,0.62,1.0,0.52,0.52,0.02479773636247592,6.415834541044773e-05,0.0,0.02486189470788637,regime_mean,22,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02486189470788637,
ff3_pcares_k1__rolling240m_annual__baseline_mean,ff3_pcares_k1,rolling240m_annual,rolling,240,12,1,ff3_pcares_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,resid_pca,4,4,,,,,ff3,1.0,ported_legacy_v2,,0.03179692894848688,0.021126263668349132,-0.015222093578449478,-0.04030497112439852,0.030395567099886805,0.030870417153205654,-0.03259128838540071,-0.04459130456474664,234.0,192.0,240.0,0.3685917480964294,0.9706277126730409,1,trailing_holdout,240,False,False,False,True,True,0.7,0.72,0.18000000000000005,0.07999999999999996,0.02702738960621385,-0.002283314036767422,0.0,0.02474407556944643,baseline_mean,23,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02474407556944643,
ff3_pcares_k1__rolling240m_annual__regime_mean,ff3_pcares_k1,rolling240m_annual,rolling,240,12,1,ff3_pcares_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,resid_pca,4,4,,,,,ff3,1.0,ported_legacy_v2,,0.03179692894848688,0.021126263668349132,-0.015222093578449478,-0.04030497112439852,0.030395567099886805,0.030870417153205654,-0.03259128838540071,-0.04459130456474664,234.0,192.0,240.0,0.3685917480964294,0.9706277126730409,1,trailing_holdout,240,False,False,False,True,True,0.7,0.72,0.18000000000000005,0.07999999999999996,0.02702738960621385,-0.002283314036767422,0.0,0.02474407556944643,regime_mean,24,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02474407556944643,
ff3_curve_core__rolling240m_annual__baseline_mean,ff3_curve_core,rolling240m_annual,rolling,240,12,1,ff3_curve_core__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,provided,6,6,,,,ff3_curve_core,,,ported_legacy_v2,,0.030676621470172916,0.015357057068099755,-0.013792759504870085,-0.03492730296901032,0.023751578357497805,0.018745403475835087,-0.03650219075001915,-0.05279970086348055,234.0,192.0,240.0,0.4143239431645978,0.9809841828565401,1,trailing_holdout,240,False,False,True,True,False,0.6599999999999999,0.74,0.14,0.06000000000000005,0.026075128249646976,-0.0020689139257305126,0.0,0.024006214323916465,baseline_mean,25,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.024006214323916465,
ff3_curve_core__rolling240m_annual__regime_mean,ff3_curve_core,rolling240m_annual,rolling,240,12,1,ff3_curve_core__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,provided,6,6,,,,ff3_curve_core,,,ported_legacy_v2,,0.030676621470172916,0.015357057068099755,-0.013792759504870085,-0.03492730296901032,0.023751578357497805,0.018745403475835087,-0.03650219075001915,-0.05279970086348055,234.0,192.0,240.0,0.4143239431645978,0.9809841828565401,1,trailing_holdout,240,False,False,True,True,False,0.6599999999999999,0.74,0.14,0.06000000000000005,0.026075128249646976,-0.0020689139257305126,0.0,0.024006214323916465,regime_mean,26,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.024006214323916465,
pls_H12_k3__rolling240m_annual__baseline_mean,pls_H12_k3,rolling240m_annual,rolling,240,12,1,pls_H12_k3__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns,,,,ported_legacy_v2,pls_H12_k3,0.03646290278674153,0.033205818020257016,-0.04696214866102667,-0.06972261990671588,0.5302290208567761,0.5207774839493116,0.4536666229494735,0.34572061395615544,234.0,192.0,240.0,0.44363184613223616,0.9421926945689763,1,trailing_holdout,240,False,False,False,False,True,0.8200000000000001,0.36,0.28,0.26,0.0309934673687303,-0.007044322299154001,0.0,0.0239491450695763,baseline_mean,27,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0239491450695763,
pls_H12_k3__rolling240m_annual__regime_mean,pls_H12_k3,rolling240m_annual,rolling,240,12,1,pls_H12_k3__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,3,3,12.0,3.0,returns,,,,ported_legacy_v2,pls_H12_k3,0.03646290278674153,0.033205818020257016,-0.04696214866102667,-0.06972261990671588,0.5302290208567761,0.5207774839493116,0.4536666229494735,0.34572061395615544,234.0,192.0,240.0,0.44363184613223616,0.9421926945689763,1,trailing_holdout,240,False,False,False,False,True,0.8200000000000001,0.36,0.28,0.26,0.0309934673687303,-0.007044322299154001,0.0,0.0239491450695763,regime_mean,28,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.0239491450695763,
pca_k4__rolling240m_annual__baseline_mean,pca_k4,rolling240m_annual,rolling,240,12,1,pca_k4__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pca,4,4,,4.0,,,,,ported_legacy_v2,pca_only_k4,0.030819810162815986,0.021193248948834564,-0.01556208242639539,-0.03732438974146854,0.016758381430603264,0.03570076885429563,-0.04213972277518971,-0.050220310488090836,234.0,192.0,240.0,0.37646390872551216,0.9823080522523575,1,trailing_holdout,240,False,False,True,True,False,0.6799999999999999,0.7,0.09999999999999998,0.040000000000000036,0.026196838638393588,-0.0023343123639593083,0.0,0.02386252627443428,baseline_mean,29,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02386252627443428,
pca_k4__rolling240m_annual__regime_mean,pca_k4,rolling240m_annual,rolling,240,12,1,pca_k4__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pca,4,4,,4.0,,,,,ported_legacy_v2,pca_only_k4,0.030819810162815986,0.021193248948834564,-0.01556208242639539,-0.03732438974146854,0.016758381430603264,0.03570076885429563,-0.04213972277518971,-0.050220310488090836,234.0,192.0,240.0,0.37646390872551216,0.9823080522523575,1,trailing_holdout,240,False,False,True,True,False,0.6799999999999999,0.7,0.09999999999999998,0.040000000000000036,0.026196838638393588,-0.0023343123639593083,0.0,0.02386252627443428,regime_mean,30,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.02386252627443428,
pls_H6_k1__rolling240m_annual__baseline_mean,pls_H6_k1,rolling240m_annual,rolling,240,12,1,pls_H6_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,6.0,1.0,returns,,,,ported_legacy_v2,pls_H6_k1,0.027075820876334374,0.03274545536788376,-0.004124441809816292,-0.012245709204260232,0.5924133246321068,0.5924133246321068,0.5139328360953697,0.37935292390571973,234.0,192.0,240.0,0.41361103721016007,0.9450352321075822,1,trailing_holdout,240,False,False,False,False,True,0.6,0.88,0.5,0.4,0.023014447744884217,-0.0006186662714724437,0.0,0.022395781473411775,baseline_mean,31,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.022395781473411775,
pls_H6_k1__rolling240m_annual__regime_mean,pls_H6_k1,rolling240m_annual,rolling,240,12,1,pls_H6_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,6.0,1.0,returns,,,,ported_legacy_v2,pls_H6_k1,0.027075820876334374,0.03274545536788376,-0.004124441809816292,-0.012245709204260232,0.5924133246321068,0.5924133246321068,0.5139328360953697,0.37935292390571973,234.0,192.0,240.0,0.41361103721016007,0.9450352321075822,1,trailing_holdout,240,False,False,False,False,True,0.6,0.88,0.5,0.4,0.023014447744884217,-0.0006186662714724437,0.0,0.022395781473411775,regime_mean,32,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.022395781473411775,
pls_ret_ff5_curve_macro7_H6_k1__rolling240m_annual__baseline_mean,pls_ret_ff5_curve_macro7_H6_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,6.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.025076372890439055,0.02555430764542277,-0.01870540357044803,-0.03769176059358311,0.8078139697757398,0.8078139697757398,0.7118136906641048,0.5930827148406159,234.0,192.0,240.0,0.33004217174656536,0.8921808105313007,1,trailing_holdout,240,False,False,False,False,True,0.56,0.62,0.6599999999999999,0.7,0.021314916956873195,-0.0028058105355672045,0.0,0.01850910642130599,baseline_mean,33,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.01850910642130599,
pls_ret_ff5_curve_macro7_H6_k1__rolling240m_annual__regime_mean,pls_ret_ff5_curve_macro7_H6_k1,rolling240m_annual,rolling,240,12,1,pls_ret_ff5_curve_macro7_H6_k1__rolling240m_annual__regime_mean__stage1_only,stage1_only,stage1_only,,factor_apt_regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,6.0,1.0,returns|ff5|curve_core|macro7,,,,ported_legacy_v2,,0.025076372890439055,0.02555430764542277,-0.01870540357044803,-0.03769176059358311,0.8078139697757398,0.8078139697757398,0.7118136906641048,0.5930827148406159,234.0,192.0,240.0,0.33004217174656536,0.8921808105313007,1,trailing_holdout,240,False,False,False,False,True,0.56,0.62,0.6599999999999999,0.7,0.021314916956873195,-0.0028058105355672045,0.0,0.01850910642130599,regime_mean,34,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.01850910642130599,
pls_H2_k1__rolling240m_annual__baseline_mean,pls_H2_k1,rolling240m_annual,rolling,240,12,1,pls_H2_k1__rolling240m_annual__baseline_mean__stage1_only,stage1_only,stage1_only,,factor_apt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,pls,1,1,2.0,1.0,returns,,,,ported_legacy_v2,pls_H2_k1,0.022387614456758038,0.024004196615339812,-0.011657515016978266,-0.019920083543555026,0.586057249214601,0.586057249214601,0.5050125260832248,0.3934040048548417,234.0,192.0,240.0,0.6718072336936003,0.8499217456929818,1,trailing_holdout,240,False,False,False,False,True,0.52,0.76,0.45999999999999996,0.36,0.019029472288244333,-0.0017486272525467398,0.0,0.017280845035697594,baseline_mean,35,False,False,False,False,,False,False,stage1_only_nonselected,stage1_spec_protocol_selection_only,0.017280845035697594,
